"","B_Cell.Control","B_Cell.SLE","T_Cell.Control","T_Cell.SLE","P_Cell","P_SLE","P_Cell:SLE"
"55633",30.4930884538299,49.2305920936941,48.3783227947205,66.110418652666,0.0399662418018956,0.033509111909284,0.603899798163608
"5875",66.8328716991989,58.0452830222161,70.1064990420471,50.8089899671052,0.805475747652682,0.204612013746224,0.60396187381938
"102723648",4.00652851776979,2.98187599679732,7.52225524212746,3.34710149963829,0.456513760025428,0.279546687872681,0.603985667125337
"23247",53.4958529344213,33.2196693838294,62.659676808,33.2238417098564,0.60354645944201,0.0052755603962785,0.604111270984325
"100507246",567.869144237325,943.878547636993,462.040288648157,860.308909657187,0.193126377062874,0.000669783390015575,0.604142223421492
"200058",18.4062830769128,21.7738051051511,29.0388232342473,20.8567767166123,0.667039321281836,0.864505352080681,0.604149747623795
"3579",14.7995536304871,23.2416322223906,3.11153699980362,9.82244993024499,0.0982835002017736,0.251089574632158,0.604169474885384
"219902",1.34646698785643,1.31744922113897,1.25332812713973,1.63462962117216,0.793887180939819,0.659616408895818,0.60454154868546
"102467146",1.90414562600088,1.30664073712024,0.998213167177348,1.01459724751825,0.252609885500563,0.634428538636604,0.604628561558757
"57699",79.637352820577,80.9635223554441,3.34292852546236,6.49789264286565,0.00147683952580084,0.586724835847744,0.604668716155834
"11010",710.354562157857,522.824501547467,867.37884205843,739.095564213932,0.0796036817138801,0.124562873120689,0.604822649884351
"6557",0.96428407192686,1.03136077809086,1.26085814175942,1.59495400656181,0.0537237542644917,0.360328169891611,0.604830036403048
"10164",0.96428407192686,1.03136077809086,1.26085814175942,1.59495400656181,0.0537237542644917,0.360328169891611,0.604830036403048
"219770",0.96428407192686,1.03136077809086,1.26085814175942,1.59495400656181,0.0537237542644917,0.360328169891611,0.604830036403048
"102723736",0.96428407192686,1.03136077809086,1.26085814175942,1.59495400656181,0.0537237542644917,0.360328169891611,0.604830036403048
"400242",1.93422776874066,5.34561928562825,1.24400883407672,2.383060450352,0.103726551039692,0.0400005084574976,0.604834737541302
"161497",2.43091425144887,1.72163219351696,2.68037510256487,2.90370385541441,0.454428764618172,0.745691448761456,0.604834967205838
"51523",156.442686904326,280.270562958968,35.2484760067242,37.9393727761258,0.00613798904428913,0.507276805140721,0.604846327244357
"2796",15.9611563979895,6.50532342224243,30.0393879145464,9.42170305877962,0.0731817880523124,0.00287992937052685,0.604847101979246
"1723",8.49691195347657,13.4671124734915,5.25317357290681,5.6360989507432,0.0991729183022254,0.484840934747692,0.605048577309579
"22836",39.8042679497006,21.6534311727228,33.7428959318031,13.6914729950254,0.285406943280305,0.0241690827008584,0.605080589194479
"6539",5.48074548112206,1.36874463203654,3.58976943141472,1.40149365176211,0.643276963506363,0.023063780285117,0.605130477668304
"6035",1.1907869392403,1.50039865485221,0.996860934688454,1.61955278833456,0.835522461437178,0.16788835759962,0.605209906946831
"7249",76.3866899603296,38.428737886593,84.4759245480496,48.6255915742884,0.216470285927617,0.00112165252276653,0.605286149380939
"996",231.750133501982,366.09601705448,147.157833792536,264.604476603466,0.011969818529508,0.00249121090281039,0.605307726339113
"92609",25.5023178747586,42.223448084076,15.4037137817584,33.2933121979876,0.172809207381948,0.0329880251313848,0.605315285434505
